,食物成分表,,,,,,,,,,,,,,,,,,
序号,名  称,可食部分,能量,水分,蛋白质,脂肪,膳食纤维,碳水化物,维生素A,维生素B1,维生素B2,烟酸,维生素E,钠,钙,铁,类别,维生素C,胆固醇
726,蛋麻脆,100,452,5.19999980926514,9,17.3999996185303,1.79999995231628,64.9000015258789,174,0.00999999977648258,0,4.40000009536743,3.10999989509583,67.9000015258789,59,2.40000009536743,71,0,0
727,德庆酥,100,456,4.40000009536743,5.90000009536743,18.7000007629395,3.90000009536743,66.0999984741211,0,0,0,5,0,599,38,1,71,0,50
728,豆腐脑（带卤）,100,47,88.0999984741211,2.59999990463257,1.79999995231628,0.200000002980232,5.19999980926514,0,0.00999999977648258,0.00999999977648258,0.400000005960464,0.870000004768372,235.600006103516,301,1.70000004768372,71,0,0
729,豆汁（生）,100,10,97.4000015258789,0.899999976158142,0.100000001490116,0.100000001490116,1.29999995231628,0,0.0199999995529652,0.0199999995529652,0.100000001490116,0.340000003576279,6.5,8,0.400000005960464,71,0,0
730,鹅油卷,100,461,10,8.39999961853027,22.7000007629395,1.70000004768372,55.7000007629395,17,0.0799999982118607,0.349999994039536,10.3000001907349,2.25,23.7999992370605,53,3.20000004768372,71,0,0
731,凤尾酥,100,511,3.29999995231628,6.59999990463257,25.2999992370605,0,64.1999969482422,57,0,0.0199999995529652,0.600000023841858,1.53999996185303,0,40,0,71,0,0
732,福来酥,100,465,7.40000009536743,6.19999980926514,21.3999996185303,2.20000004768372,62,54,0,0,1.89999997615814,0.980000019073486,44.5999984741211,54,5,71,0,0
733,茯苓夹饼,100,332,10,4.40000009536743,0.400000005960464,6.5,77.8000030517578,0,0.109999999403954,0.140000000596046,1.29999995231628,4.73000001907349,103.400001525879,65,5.69999980926514,71,0,0
734,灌肠,100,134,66.0999984741211,0.200000002980232,0.300000011920929,0.300000011920929,32.5,0,0.00999999977648258,0.129999995231628,0.100000001490116,0,12.5,11,5.80000019073486,71,0,0
735,黑麻香酥,100,436,6.80000019073486,5.59999990463257,16.1000003814697,3.29999995231628,67.3000030517578,274,0.0299999993294477,0.00999999977648258,0.600000023841858,3.74000000953674,36.5,89,7.09999990463257,71,0,0
736,黑洋酥,100,417,2.29999995231628,4.19999980926514,12.3999996185303,7.5,72.1999969482422,0,0,0,0,0,3.09999990463257,8,6.09999990463257,71,0,0
737,核桃薄脆,100,480,3.29999995231628,9.80000019073486,24.6000003814697,6.19999980926514,54.9000015258789,10,0.119999997317791,0.0299999993294477,5.80000019073486,4.34000015258789,251.300003051758,54,4.40000009536743,71,0,0
738,黄酒肉（羊肉）,100,277,59.5999984741211,23.7999992370605,20.2000007629395,0,0,0,0,0,0,0,0,0,0,71,0,82
739,混糖糕点,100,453,5.30000019073486,7.90000009536743,16.2999992370605,0.800000011920929,68.6999969482422,7,0.0799999982118607,0.180000007152557,3,6.32999992370605,135.199996948242,77,3.90000009536743,71,0,0
740,江米条,100,439,4,5.69999980926514,11.6999998092651,0.400000005960464,77.6999969482422,0,0.180000007152557,0.0299999993294477,2.5,14.3199996948242,46.5,33,2.5,71,0,0
741,焦圈,100,544,5.69999980926514,6.90000009536743,34.9000015258789,1.79999995231628,50.7000007629395,0,0,0.00999999977648258,8.39999961853027,1.36000001430511,762.200012207031,24,0,71,0,0
742,京八件,100,435,8.30000019073486,7.19999980926514,16.3999996185303,3,64.5999984741211,7,0.0799999982118607,0.0299999993294477,4.19999980926514,5.5,16.6000003814697,15,2.59999990463257,71,0,0
743,金钱酥,100,504,1.39999997615814,11.3999996185303,23.1000003814697,0,62.4000015258789,0,0.0700000002980232,0.0700000002980232,2.40000009536743,5.63000011444092,60,508,8.80000019073486,71,0,107
744,京式黄酥,100,490,4.09999990463257,6,21.7999992370605,0.300000011920929,67.4000015258789,17,0.129999995231628,0.0399999991059303,2.20000004768372,3.66000008583069,52.7000007629395,30,1.89999997615814,71,0,0
745,鸡腿酥,100,436,7.09999990463257,6.19999980926514,13.3999996185303,0,72.6999969482422,0,0,0,0.899999976158142,1.52999997138977,406.799987792969,19,1.10000002384186,71,0,0
746,开口笑（麻团）,100,512,5.30000019073486,8.39999961853027,30,3.09999990463257,52.2000007629395,12,0.0500000007450581,0.0599999986588955,5.90000009536743,27.7900009155273,68.1999969482422,39,4.40000009536743,71,0,0
747,空心果,100,451,5.59999990463257,6.80000019073486,15.1999998092651,0.200000002980232,71.8000030517578,0,0.0599999986588955,0,0,1.39999997615814,5.80000019073486,114,4.90000009536743,71,0,27
748,凉粉（带调料）,100,50,87.8000030517578,0.300000011920929,0.5,0.100000001490116,11.1999998092651,0,0,0,0,0,0,9,0.800000011920929,71,0,0
749,绿豆糕,100,349,11.5,12.8000001907349,1,1.20000004768372,72.1999969482422,47,0.230000004172325,0.0199999995529652,6.09999990463257,3.6800000667572,11.6000003814697,24,7.30000019073486,71,0,0
750,栗羊羹,100,301,24.1000003814697,3.70000004768372,0.600000023841858,0.800000011920929,70.0999984741211,0,0.0599999986588955,0.119999997317791,0.400000005960464,0.930000007152557,6.09999990463257,80,0.899999976158142,71,0,0
751,驴打滚,100,194,48.5,8.19999980926514,0.200000002980232,1.89999997615814,39.9000015258789,0,0.0500000007450581,0.0700000002980232,0.300000011920929,2.32999992370605,192.399993896484,34,8.60000038146973,71,0,0
752,麻烘糕,100,397,4.40000009536743,3.79999995231628,3.79999995231628,0.300000011920929,86.9000015258789,0,0.00999999977648258,0,2.5,0.340000003576279,1.79999995231628,59,6,71,0,0
753,麻花,100,524,6,8.30000019073486,31.5,1.5,51.9000015258789,0,0.0500000007450581,0.00999999977648258,3.20000004768372,21.6000003814697,99.1999969482422,26,0,71,0,0
754,麻香糕,100,401,3.5,3.90000009536743,3.59999990463257,0.5,88.1999969482422,0,0.00999999977648258,0.00999999977648258,2.40000009536743,1.08000004291534,2.5,23,1.20000004768372,71,0,0
755,美味香酥卷,100,368,10.6999998092651,7.5,3.59999990463257,0.400000005960464,76.3000030517578,18,0.119999997317791,0.519999980926514,1.60000002384186,4.53999996185303,185.800003051758,0,2.40000009536743,71,0,0
756,面包,100,312,27.3999996185303,8.30000019073486,5.09999990463257,0.5,58.0999984741211,0,0.0299999993294477,0.0599999986588955,1.70000004768372,1.6599999666214,230.399993896484,49,2,71,0,0
757,面包（多维）,100,318,30.8999996185303,8.80000019073486,8.39999961853027,0,51.9000015258789,0,0.00999999977648258,0.00999999977648258,2.59999990463257,0.649999976158142,652.700012207031,0,2.90000009536743,71,0,0
758,面包（法式配餐）,100,282,28.2999992370605,10,1.20000004768372,1,57.7000007629395,0,0.0199999995529652,0,6.09999990463257,1.44000005722046,478.399993896484,127,1.89999997615814,71,0,0
759,面包（法式牛角）,100,375,21.2999992370605,8.39999961853027,14.3000001907349,1.5,53.0999984741211,0,0.0500000007450581,0.00999999977648258,5,3.75,352.299987792969,83,1.70000004768372,71,0,0
760,面包（果料）,100,278,31.2000007629395,8.5,2.09999990463257,0.800000011920929,56.2000007629395,0,0.0700000002980232,0.0700000002980232,4.59999990463257,1.30999994277954,210.5,124,2,71,0,0
761,面包（麦胚）,100,246,38,8.5,1,0.100000001490116,50.7999992370605,0,0.0299999993294477,0.00999999977648258,6.19999980926514,0.879999995231628,457,75,1.5,71,0,0
762,面包（麦维）,100,270,37.7000007629395,8.30000019073486,4.69999980926514,0.100000001490116,48.5,0,0.25,0.680000007152557,5.19999980926514,0,151,35,2,71,0,0
763,面包（维生素）,100,279,36.0999984741211,8.80000019073486,5.59999990463257,0.300000011920929,48.2999992370605,0,0.0199999995529652,0.579999983310699,5.90000009536743,0.280000001192093,256.399993896484,0,1.60000002384186,71,0,0
764,面包（武斯羹）,100,273,34.0999984741211,9.19999980926514,2.79999995231628,0.800000011920929,52.7999992370605,0,0,0.129999995231628,1.10000002384186,0.400000005960464,54.9000015258789,22,2.09999990463257,71,0,0
765,面包（咸）,100,274,34.0999984741211,9.19999980926514,3.90000009536743,0.5,50.5,0,0.0199999995529652,0.00999999977648258,4.30000019073486,1.07000005245209,526,89,2.79999995231628,71,0,0
766,面包（椰圈）,100,320,25.1000003814697,9.5,4.80000019073486,0.300000011920929,59.5999984741211,0,0.0199999995529652,0.0199999995529652,0.699999988079071,2.30999994277954,106.199996948242,0,1.70000004768372,71,0,0
767,面窝,100,293,38.0999984741211,5.19999980926514,10.6999998092651,0,44,0,0.00999999977648258,0.00999999977648258,0.699999988079071,1.52999997138977,154.800003051758,38,0.400000005960464,71,0,0
768,蜜麻花（糖耳朵）,100,367,19.3999996185303,4.80000019073486,11,0.899999976158142,62.2999992370605,0,0.00999999977648258,0.00999999977648258,8.60000038146973,7.92999982833862,361.5,99,4.5,71,0,0
769,年糕,100,154,60.9000015258789,3.29999995231628,0.600000023841858,0.800000011920929,33.9000015258789,0,0.0299999993294477,0,1.89999997615814,1.14999997615814,56.4000015258789,31,1.60000002384186,71,0,0
770,酿皮子,100,132,71.5999984741211,1.60000002384186,5.09999990463257,0.400000005960464,19.8999996185303,0,0,0,0,0,0,0,0,71,0,0
771,牛杂割,100,156,69.6999969482422,22,8,0,0,0,0,0,0,0,0,0,0,71,0,163
772,青稞（甜胚子）,100,130,66.9000015258789,5.19999980926514,0.200000002980232,0.400000005960464,26.7999992370605,0,0,0,0,0,0,0,0,71,0,0
773,起酥,100,499,12.8999996185303,8.69999980926514,31.7000007629395,0.300000011920929,44.7999992370605,55,0.0700000002980232,0.0500000007450581,1.79999995231628,5.73000001907349,493.899993896484,0,2.5,71,0,0
774,热干面,100,152,63,4.19999980926514,2.40000009536743,0.200000002980232,28.5,0,0,0,0,0.28999999165535,165.800003051758,67,2.79999995231628,71,0,0
775,肉香饼,100,435,7.80000019073486,6.19999980926514,16,1.39999997615814,66.5,0,0,0,3.20000004768372,2.17000007629395,493.100006103516,29,3,71,0,0
776,三刀蜜,100,383,15.5,4.09999990463257,10.5,1.39999997615814,67.9000015258789,0,0.0700000002980232,0,0,11.6899995803833,20,97,4.59999990463257,71,0,56
777,三鲜豆皮,100,240,51.2000007629395,6,10.1999998092651,0,31,74,0.0500000007450581,0.0799999982118607,1.10000002384186,2.82999992370605,207,4,1.29999995231628,71,0,70
778,烧饼,100,326,27.2999992370605,11.5,9.89999961853027,2.5,47.5999984741211,0,0.0299999993294477,0.00999999977648258,0,5.19000005722046,84.0999984741211,40,6.90000009536743,71,0,0
779,烧麦,100,238,51,9.19999980926514,11,2.29999995231628,25.6000003814697,0,0.0700000002980232,0.0700000002980232,14.6000003814697,0.680000007152557,0,10,2.09999990463257,71,0,0
780,水晶饼,100,436,10.8000001907349,0.200000002980232,17.3999996185303,0.800000011920929,68.6999969482422,0,0.0500000007450581,0,0,0.810000002384186,31.5,49,3.59999990463257,71,0,51
781,酥皮糕点,100,426,10.6999998092651,8.10000038146973,15.5,1.39999997615814,63.5999984741211,12,0.100000001490116,0.100000001490116,3.20000004768372,1.00999999046326,55.7000007629395,24,2.70000004768372,71,0,0
782,汤包,100,238,54.2000007629395,8.10000038146973,11.6000003814697,0,25.2000007629395,0,0.0700000002980232,0.0700000002980232,1.39999997615814,0.899999976158142,219,18,3.5,71,0,21
783,桃酥,100,481,5.40000009536743,7.09999990463257,21.7999992370605,1.10000002384186,64,0,0.0199999995529652,0.0500000007450581,2.29999995231628,14.1400003433228,7.73000001907349,33.9000015258789,48,71,0,0
784,豌豆黄,100,133,63.7000007629395,7.5,0.600000023841858,2.20000004768372,24.5,5,0.0399999991059303,0.0399999991059303,1.70000004768372,2.91000008583069,151.699996948242,141,5.09999990463257,71,0,0
785,碗糕,100,332,22,4.80000019073486,4.80000019073486,0.400000005960464,67.4000015258789,82,0.150000005960464,0.0399999991059303,4,1.05999994277954,42.2000007629395,41,2.40000009536743,71,0,0
786,香油炒面,100,407,1.89999997615814,12.3999996185303,4.80000019073486,1.5,78.5999984741211,17,0.25,0.0900000035762787,2.90000009536743,2.80999994277954,46.4000015258789,16,2.90000009536743,71,0,0
787,小豆粥,100,61,84.4000015258789,1.20000004768372,0.400000005960464,0.600000023841858,13.1000003814697,0,0,0,0.200000002980232,0.189999997615814,62.2999992370605,13,0.600000023841858,71,0,0
788,羊法子,100,61,84.4000015258789,1.20000004768372,0.400000005960464,0.600000023841858,13.1000003814697,0,0,0,0,0,0,0,0,71,0,240
789,羊面肠,100,152,64,2.70000004768372,3.5,0.899999976158142,27.2999992370605,0,0,0,0,0,0,0,0,71,0,38
790,硬皮糕点,100,463,7.30000019073486,8.39999961853027,20.1000003814697,1.29999995231628,62.2000007629395,40,0.230000004172325,0.0500000007450581,3.09999990463257,10.2700004577637,97.4000015258789,42,1.10000002384186,71,0,0
791,油茶,100,94,76.3000030517578,2.40000009536743,0.899999976158142,0.899999976158142,19.1000003814697,0,0.00999999977648258,0.0599999986588955,0.400000005960464,0.0599999986588955,19.6000003814697,22,1.10000002384186,71,0,0
792,月饼（百寿宴点）,100,428,16.8999996185303,5.09999990463257,22.1000003814697,3,52.2999992370605,85,0.129999995231628,0.0399999991059303,2.79999995231628,0.790000021457672,11.1000003814697,31,2.09999990463257,71,0,0
793,月饼（豆沙）,100,405,11.6999998092651,8.19999980926514,13.6000003814697,3.09999990463257,62.5,7,0.0500000007450581,0.0500000007450581,1.89999997615814,8.0600004196167,22.3999996185303,64,3.09999990463257,71,0,0
794,月饼（奶油果馅）,100,441,9.39999961853027,5.69999980926514,16.8999996185303,1,66.5999984741211,23,0.0799999982118607,0.0399999991059303,2.90000009536743,0.209999993443489,28.2000007629395,12,3.5,71,0,0
795,月饼（奶油松仁）,100,438,12.6000003814697,6.40000009536743,21.3999996185303,4.09999990463257,54.9000015258789,62,0.349999994039536,0.159999996423721,3.09999990463257,2.05999994277954,17.7000007629395,26,2.5,71,0,0
796,月饼（唐王赏月）,100,429,15.1000003814697,8,18.3999996185303,0,57.7999992370605,17,0.0700000002980232,0,2.90000009536743,9.82999992370605,56.7999992370605,29,2,71,0,0
797,月饼（五仁）,100,416,11.3000001907349,8,16,3.90000009536743,60.0999984741211,7,0,0.0799999982118607,4,8.81999969482422,18.5,54,2.79999995231628,71,0,0
798,月饼（香油果馅）,100,449,8.30000019073486,6.30000019073486,19.7000007629395,3.5,61.7000007629395,17,0.180000007152557,0.0299999993294477,3.29999995231628,2.69000005722046,28.2000007629395,18,3,71,0,0
799,月饼（枣泥）,100,424,11.6999998092651,7.09999990463257,15.6999998092651,1.39999997615814,63.5,8,0.109999999403954,0.0500000007450581,2.70000004768372,1.49000000953674,24.2999992370605,66,2.79999995231628,71,0,0
800,炸糕,100,280,43.5999984741211,6.09999990463257,12.3000001907349,1.20000004768372,36.0999984741211,0,0.0299999993294477,0.0199999995529652,3.59999990463257,3.60999989509583,96.5999984741211,24,2.40000009536743,71,0,0
801,状元饼,100,435,8,8.60000038146973,14.6999998092651,1,67.0999984741211,13,0.0500000007450581,0.300000011920929,0.800000011920929,1.91999995708466,13.6000003814697,0,4.90000009536743,71,0,0
802,宝宝福,100,390,2.09999990463257,0.200000002980232,0,0,97.3000030517578,0,0.129999995231628,1.19000005722046,0.200000002980232,0,22.6000003814697,29,12.6000003814697,85,31,0
803,冰川可乐,100,45,88.6999969482422,0,0,0,11.1999998092651,0.200000002980232,0,0,0,0,11.3999996185303,0,0.100000001490116,85,0,0
804,冰棍,100,47,88.3000030517578,0.800000011920929,0.200000002980232,0,10.5,0,0.00999999977648258,0.00999999977648258,0.200000002980232,0.109999999403954,20.3999996185303,31,0.899999976158142,85,0,45
805,冰淇淋,100,126,74.4000015258789,2.40000009536743,5.30000019073486,0,17.2999992370605,48,0.00999999977648258,0.0299999993294477,0.200000002980232,0.239999994635582,54.2000007629395,126,0.5,85,0,51
806,冰砖,100,153,69.5999984741211,2.90000009536743,6.80000019073486,0,20,20,0.00999999977648258,0.0399999991059303,0.200000002980232,0.730000019073486,43.5,140,0.400000005960464,85,0,35
807,橙珍（易拉罐）,100,25,93.8000030517578,0.100000001490116,0,0,6.09999990463257,8,0.0799999982118607,0.129999995231628,1.29999995231628,0,5.30000019073486,8,0.100000001490116,85,0,0
808,刺玫汁（纸盒）,100,32,91.9000015258789,0,0,0,8.10000038146973,0,0.0199999995529652,0.00999999977648258,0,0,4.40000009536743,6,0,85,0,0
809,红果汁,100,157,61,0,0.200000002980232,0,38.7000007629395,0,0.150000005960464,0,0.100000001490116,0,19.1000003814697,5,0.300000011920929,85,0,0
810,胡萝卜素王,100,130,67.0999984741211,0.100000001490116,0.200000002980232,0.5,32,450,0,0.620000004768372,1,0,72.5,7,0.200000002980232,85,12,0
811,橘子晶,100,390,2.79999995231628,0.200000002980232,0.400000005960464,0,96.5,3,0.180000007152557,1.45000004768372,0.400000005960464,0,33,14,0.699999988079071,85,3,0
812,橘汁（浓缩蜜橘）,100,235,41.2999992370605,0.800000011920929,0.300000011920929,0,57.2999992370605,122,0.0399999991059303,0.0199999995529652,0.300000011920929,0.0399999991059303,4.40000009536743,21,0.699999988079071,85,80,0
813,橘汁（VC蜜橘）,100,95,76.4000015258789,0.100000001490116,0.200000002980232,0,23.2000007629395,0,0,0,0,0,4.40000009536743,4,0.300000011920929,85,187,0
814,凉薯（番茨地瓜豆薯）,91,55,85.1999969482422,0.899999976158142,0.100000001490116,0.800000011920929,12.6000003814697,0,0.0299999993294477,0.0299999993294477,0.300000011920929,0.860000014305115,5.5,21,0.600000023841858,33,13,0
815,萝卜,94,20,93.9000015258789,0.800000011920929,0.100000001490116,0.600000023841858,4,3,0.0299999993294477,0.0599999986588955,0.600000023841858,1,60,56,0.300000011920929,33,18,0
816,萝卜（白，莱菔）,95,20,93.4000015258789,0.899999976158142,0.100000001490116,1,4,3,0.0199999995529652,0.0299999993294477,0.300000011920929,0.920000016689301,61.7999992370605,36,0.5,33,21,0
817,萝卜（红皮萝卜）,94,26,91.5999984741211,1.20000004768372,0.100000001490116,1.20000004768372,5.19999980926514,3,0.0299999993294477,0.0399999991059303,0.600000023841858,1.79999995231628,68,45,0.600000023841858,33,24,0
818,萝卜（算盘子红皮萝卜）,66,19,93.9000015258789,1.10000002384186,0.200000002980232,1,3.20000004768372,3,0.0199999995529652,0.0399999991059303,0.400000005960464,0.779999971389771,33.5,32,0.400000005960464,33,22,0
819,萝卜（红心萝卜）,94,39,88,1.20000004768372,0,1.39999997615814,8.39999961853027,13,0.0199999995529652,0.0199999995529652,0.100000001490116,0,49.0999984741211,86,0.899999976158142,33,20,0
820,萝卜（青萝卜）,95,31,91,1.29999995231628,0.200000002980232,0.800000011920929,6,10,0.0399999991059303,0.0599999986588955,0,0.219999998807907,69.9000015258789,40,0.800000011920929,33,14,0
821,萝卜（水萝卜，脆萝卜）,93,20,92.9000015258789,0.800000011920929,0,1.39999997615814,4.09999990463257,42,0.0299999993294477,0.0500000007450581,0,0,9.69999980926514,0,0,33,45,0
